time,PC,TC,P,T,Z
3657,5.299,200.2,6.023,342.7,0.9166
3658,5.299,200.2,5.025,342.7,0.9245
3659,5.299,200.2,4.024,342.7,0.933
3660,5.686,203.5,22.941,313,0.8297
3661,5.686,203.5,21.942,313,0.8231
3662,5.686,203.5,20.94,313,0.8174
3663,5.686,203.5,19.941,313,0.8128
3664,5.686,203.5,18.942,313,0.8094
3665,5.686,203.5,18.52,313,0.8083
3666,5.686,203.5,17.52,313,0.8067
3667,5.686,203.5,16.521,313,0.8063
3668,5.686,203.5,15.521,313,0.8073
3669,5.686,203.5,14.52,313,0.8096
3670,5.686,203.5,13.522,313,0.8132
3671,5.686,203.5,12.519,313,0.8181
3672,5.686,203.5,11.522,313,0.8243
3673,5.686,203.5,10.52,313,0.8316
3674,5.686,203.5,9.521,313,0.8402
3675,5.686,203.5,8.52,313,0.8499
3676,5.686,203.5,7.52,313,0.8607
3677,5.686,203.5,6.522,313,0.8725
3678,5.686,203.5,5.52,313,0.8854
3679,5.686,203.5,4.519,313,0.8991
3680,5.686,203.5,3.52,313,0.9136
3681,5.686,203.5,22.941,341.15,0.885
3682,5.686,203.5,21.939,341.15,0.8802
3683,5.686,203.5,20.94,341.15,0.876
3684,5.686,203.5,19.94,341.15,0.8727
3685,5.686,203.5,18.941,341.15,0.8701
3686,5.686,203.5,18.52,341.15,0.8693
3687,5.686,203.5,17.52,341.15,0.8678
3688,5.686,203.5,16.521,341.15,0.8672
3689,5.686,203.5,15.522,341.15,0.8674
3690,5.686,203.5,14.52,341.15,0.8684
3691,5.686,203.5,13.52,341.15,0.8703
3692,5.686,203.5,12.522,341.15,0.873
3693,5.686,203.5,11.522,341.15,0.8765
3694,5.686,203.5,10.521,341.15,0.8809
3695,5.686,203.5,9.52,341.15,0.8861
3696,5.686,203.5,8.521,341.15,0.8921
3697,5.686,203.5,7.522,341.15,0.8989
3698,5.686,203.5,6.52,341.15,0.9066
3699,5.686,203.5,5.521,341.15,0.915
3700,5.686,203.5,4.521,341.15,0.9242
3701,5.686,203.5,3.519,341.15,0.934
3702,6.672,212.3,22.623,313,0.8107
3703,6.672,212.3,21.623,313,0.8034
3704,6.672,212.3,20.623,313,0.7971
3705,6.672,212.3,19.624,313,0.792
3706,6.672,212.3,18.622,313,0.7882
3707,6.672,212.3,17.622,313,0.7859
3708,6.672,212.3,16.623,313,0.7851
3709,6.672,212.3,15.623,313,0.7859
3710,6.672,212.3,14.624,313,0.7882
3711,6.672,212.3,13.624,313,0.7921
3712,6.672,212.3,12.622,313,0.7976
3713,6.672,212.3,11.623,313,0.8045
3714,6.672,212.3,10.623,313,0.8128
3715,6.672,212.3,9.622,313,0.8225
3716,6.672,212.3,8.624,313,0.8335
3717,6.672,212.3,7.623,313,0.8457
3718,6.672,212.3,6.623,313,0.8591
3719,6.672,212.3,5.623,313,0.8736
3720,6.672,212.3,4.623,313,0.8891
3721,6.672,212.3,3.623,313,0.9054
3722,6.672,212.3,22.623,337.33,0.8616
3723,6.672,212.3,21.623,337.33,0.8563
3724,6.672,212.3,20.624,337.33,0.8518
3725,6.672,212.3,19.623,337.33,0.8483
3726,6.672,212.3,18.623,337.33,0.8457
3727,6.672,212.3,17.622,337.33,0.8441
3728,6.672,212.3,16.623,337.33,0.8435
3729,6.672,212.3,15.623,337.33,0.8439
3730,6.672,212.3,14.624,337.33,0.8454
3731,6.672,212.3,13.623,337.33,0.8479
3732,6.672,212.3,12.624,337.33,0.8513
3733,6.672,212.3,11.623,337.33,0.8558
3734,6.672,212.3,10.624,337.33,0.8612
3735,6.672,212.3,9.624,337.33,0.8677
3736,6.672,212.3,8.622,337.33,0.8751
3737,6.672,212.3,7.623,337.33,0.8835
3738,6.672,212.3,6.623,337.33,0.8927
3739,6.672,212.3,5.623,337.33,0.9029
3740,6.672,212.3,4.622,337.33,0.9139
3741,6.672,212.3,3.623,337.33,0.9255
3742,5.697,202.4,21.434,313,0.8275
3743,5.697,202.4,20.436,313,0.8224
3744,5.697,202.4,19.433,313,0.8184
3745,5.697,202.4,18.433,313,0.8156
3746,5.697,202.4,17.435,313,0.814
3747,5.697,202.4,16.434,313,0.8137
3748,5.697,202.4,15.433,313,0.8146
3749,5.697,202.4,14.435,313,0.8168
3750,5.697,202.4,13.435,313,0.8203
3751,5.697,202.4,12.434,313,0.8249
3752,5.697,202.4,11.433,313,0.8308
3753,5.697,202.4,10.434,313,0.8378
3754,5.697,202.4,9.435,313,0.846
3755,5.697,202.4,8.434,313,0.8553
3756,5.697,202.4,7.436,313,0.8657
3757,5.697,202.4,6.435,313,0.8771
3758,5.697,202.4,5.436,313,0.8894
3759,5.697,202.4,4.433,313,0.9027
3760,5.697,202.4,3.434,313,0.9167
3761,5.697,202.4,2.433,313,0.9314
3762,5.697,202.4,21.434,336.09,0.8755
3763,5.697,202.4,20.433,336.09,0.8714
3764,5.697,202.4,19.436,336.09,0.8683
3765,5.697,202.4,18.434,336.09,0.866
3766,5.697,202.4,17.435,336.09,0.8646
3767,5.697,202.4,16.435,336.09,0.864
3768,5.697,202.4,15.433,336.09,0.8642
3769,5.697,202.4,14.435,336.09,0.8653
3770,5.697,202.4,13.435,336.09,0.8673
3771,5.697,202.4,12.434,336.09,0.8702
3772,5.697,202.4,11.433,336.09,0.8739
3773,5.697,202.4,10.435,336.09,0.8784
3774,5.697,202.4,9.435,336.09,0.8839
3775,5.697,202.4,8.434,336.09,0.8902
3776,5.697,202.4,7.434,336.09,0.8973
3777,5.697,202.4,6.436,336.09,0.9053
3778,5.697,202.4,5.434,336.09,0.9141
3779,5.697,202.4,4.435,336.09,0.9235
3780,5.697,202.4,3.434,336.09,0.9337
3781,5.697,202.4,2.433,336.09,0.9444
3782,5.55,204,25.723,313,0.8888
3783,5.55,204,24.222,313,0.8774
3784,5.55,204,22.723,313,0.8688
3785,5.55,204,21.223,313,0.8617
3786,5.55,204,19.722,313,0.8566
3787,5.55,204,18.223,313,0.8533
3788,5.55,204,16.722,313,0.8521
3789,5.55,204,15.222,313,0.8528
3790,5.55,204,13.723,313,0.8557
3791,5.55,204,12.224,313,0.8605
3792,5.55,204,10.724,313,0.8673
3793,5.55,204,9.222,313,0.8762
3794,5.55,204,7.723,313,0.8871
3795,5.55,204,6.224,313,0.8999
3796,5.55,204,4.723,313,0.9144
3797,5.55,204,3.223,313,0.9305
3798,5.55,204,25.723,352.15,0.923
3799,5.55,204,24.224,352.15,0.9107
3800,5.55,204,22.723,352.15,0.9032
3801,5.55,204,21.223,352.15,0.897
3802,5.55,204,19.725,352.15,0.8923
3803,5.55,204,18.223,352.15,0.889
3804,5.55,204,16.722,352.15,0.8872
3805,5.55,204,15.223,352.15,0.887
3806,5.55,204,13.724,352.15,0.8884
3807,5.55,204,12.223,352.15,0.8913
3808,5.55,204,10.722,352.15,0.8959
3809,5.55,204,9.222,352.15,0.9021
3810,5.55,204,7.723,352.15,0.9099
3811,5.55,204,6.222,352.15,0.9193
3812,5.55,204,4.724,352.15,0.9302
3813,5.55,204,3.223,352.15,0.9425
3814,7.566,228.3,21.079,313,0.7636
3815,7.566,228.3,20.081,313,0.7563
3816,7.566,228.3,19.079,313,0.7504
3817,7.566,228.3,18.078,313,0.7461
3818,7.566,228.3,17.08,313,0.7437
3819,7.566,228.3,16.08,313,0.7432
3820,7.566,228.3,15.079,313,0.7448
3821,7.566,228.3,14.08,313,0.7486
3822,7.566,228.3,13.079,313,0.7546
3823,7.566,228.3,12.08,313,0.7625
3824,7.566,228.3,11.08,313,0.7724
3825,7.566,228.3,10.079,313,0.7841
3826,7.566,228.3,9.078,313,0.7974
3827,7.566,228.3,8.08,313,0.8121
3828,7.566,228.3,7.08,313,0.8283
3829,7.566,228.3,6.08,313,0.8458
3830,7.566,228.3,5.079,313,0.8643
3831,7.566,228.3,4.08,313,0.884
3832,7.566,228.3,3.079,313,0.9041
3833,7.566,228.3,21.079,330.15,0.8059
3834,7.566,228.3,20.078,330.15,0.8007
3835,7.566,228.3,19.079,330.15,0.7967
3836,7.566,228.3,18.08,330.15,0.7941
3837,7.566,228.3,17.079,330.15,0.7929
3838,7.566,228.3,16.081,330.15,0.7932
3839,7.566,228.3,15.08,330.15,0.795
3840,7.566,228.3,14.08,330.15,0.7983
3841,7.566,228.3,13.079,330.15,0.8031
3842,7.566,228.3,12.08,330.15,0.8093
3843,7.566,228.3,11.079,330.15,0.8169
3844,7.566,228.3,10.08,330.15,0.8257
3845,7.566,228.3,9.079,330.15,0.8359
3846,7.566,228.3,8.081,330.15,0.8472
3847,7.566,228.3,7.08,330.15,0.8597
3848,7.566,228.3,6.08,330.15,0.8733
3849,7.566,228.3,5.079,330.15,0.8879
3850,7.566,228.3,4.079,330.15,0.9034
3851,7.566,228.3,3.08,330.15,0.9195
3852,4.748,191.5,18.603,313,0.8748
3853,4.748,191.5,17.601,313,0.8731
3854,4.748,191.5,16.602,313,0.8722
3855,4.748,191.5,15.602,313,0.8721
3856,4.748,191.5,14.601,313,0.8727
3857,4.748,191.5,13.601,313,0.8742
3858,4.748,191.5,12.602,313,0.8764
3859,4.748,191.5,11.602,313,0.8794
3860,4.748,191.5,10.601,313,0.8833
3861,4.748,191.5,9.601,313,0.8879
3862,4.748,191.5,8.603,313,0.8933
3863,4.748,191.5,7.603,313,0.8996
3864,4.748,191.5,6.602,313,0.9066
3865,4.748,191.5,5.602,313,0.9144
3866,4.748,191.5,4.602,313,0.9228
3867,4.748,191.5,3.6,313,0.9319
3868,4.748,191.5,18.603,348.75,0.9025
3869,4.748,191.5,17.601,348.75,0.9007
3870,4.748,191.5,16.603,348.75,0.8994
3871,4.748,191.5,15.602,348.75,0.8987
3872,4.748,191.5,14.603,348.75,0.8988
3873,4.748,191.5,13.601,348.75,0.8995
3874,4.748,191.5,12.602,348.75,0.9008
3875,4.748,191.5,11.602,348.75,0.9028
3876,4.748,191.5,10.603,348.75,0.9054
3877,4.748,191.5,9.603,348.75,0.9087
3878,4.748,191.5,8.601,348.75,0.9128
3879,4.748,191.5,7.603,348.75,0.9175
3880,4.748,191.5,6.601,348.75,0.9228
3881,4.748,191.5,5.602,348.75,0.9288
3882,4.748,191.5,4.601,348.75,0.9355
3883,4.748,191.5,3.602,348.75,0.9426
3884,5.539,202.5,18.641,313,0.8126
3885,5.539,202.5,17.643,313,0.8108
3886,5.539,202.5,16.641,313,0.8103
3887,5.539,202.5,15.642,313,0.8111
3888,5.539,202.5,14.64,313,0.8132
3889,5.539,202.5,13.641,313,0.816
3890,5.539,202.5,12.642,313,0.8211
3891,5.539,202.5,11.641,313,0.827
3892,5.539,202.5,10.641,313,0.834
3893,5.539,202.5,9.64,313,0.8421
3894,5.539,202.5,8.641,313,0.8514
3895,5.539,202.5,7.643,313,0.8618
3896,5.539,202.5,6.641,313,0.8732
3897,5.539,202.5,5.64,313,0.8856
3898,5.539,202.5,4.642,313,0.8989
3899,5.539,202.5,3.641,313,0.913
3900,5.539,202.5,18.641,340.06,0.8706
3901,5.539,202.5,17.64,340.06,0.8691
3902,5.539,202.5,16.641,340.06,0.8683
3903,5.539,202.5,15.642,340.06,0.8684
3904,5.539,202.5,14.641,340.06,0.8693
3905,5.539,202.5,13.643,340.06,0.871
3906,5.539,202.5,12.641,340.06,0.8736
3907,5.539,202.5,11.641,340.06,0.8769
3908,5.539,202.5,10.642,340.06,0.8811
3909,5.539,202.5,9.642,340.06,0.8862
3910,5.539,202.5,8.641,340.06,0.892
3911,5.539,202.5,7.64,340.06,0.8987
3912,5.539,202.5,6.641,340.06,0.9062
3913,5.539,202.5,5.641,340.06,0.9145
3914,5.539,202.5,4.642,340.06,0.9234
3915,5.539,202.5,3.642,340.06,0.933
3916,5.742,204.1,18.581,313,0.8058
3917,5.742,204.1,17.581,313,0.804
3918,5.742,204.1,16.582,313,0.8035
3919,5.742,204.1,15.58,313,0.8044
3920,5.742,204.1,14.582,313,0.8066
3921,5.742,204.1,13.58,313,0.8102
3922,5.742,204.1,12.582,313,0.8151
3923,5.742,204.1,11.581,313,0.8213
3924,5.742,204.1,10.582,313,0.8287
3925,5.742,204.1,9.58,313,0.8374
3926,5.742,204.1,8.581,313,0.8471
3927,5.742,204.1,7.581,313,0.8581
3928,5.742,204.1,6.582,313,0.8701
3929,5.742,204.1,5.581,313,0.8831
3930,5.742,204.1,4.58,313,0.8971
3931,5.742,204.1,3.581,313,0.9118
3932,5.742,204.1,18.581,338.54,0.8623
3933,5.742,204.1,17.582,338.54,0.8608
3934,5.742,204.1,16.58,338.54,0.8602
3935,5.742,204.1,15.581,338.54,0.8604
3936,5.742,204.1,14.581,338.54,0.8616
3937,5.742,204.1,13.582,338.54,0.8636
3938,5.742,204.1,12.58,338.54,0.8665
3939,5.742,204.1,11.581,338.54,0.8703
3940,5.742,204.1,10.582,338.54,0.8749
3941,5.742,204.1,9.582,338.54,0.8805
3942,5.742,204.1,8.581,338.54,0.8869
3943,5.742,204.1,7.58,338.54,0.8942
3944,5.742,204.1,6.582,338.54,0.9023
3945,5.742,204.1,5.581,338.54,0.9112
3946,5.742,204.1,4.582,338.54,0.9208
3947,5.742,204.1,3.58,338.54,0.9312
3948,3.473,190.45,8,284.5,0.8045
3949,3.473,190.45,9,284.5,0.7915
3950,3.473,190.45,10,284.5,0.7804
3951,3.473,190.45,11,284.5,0.7673
3952,3.473,190.45,12,284.5,0.7566
3953,3.473,190.45,13,284.5,0.7487
3954,3.473,190.45,14,284.5,0.7432
3955,3.473,190.45,15,284.5,0.7396
3956,3.473,190.45,16,284.5,0.7386
3957,3.473,190.45,17,284.5,0.7419
3958,3.473,190.45,18,284.5,0.7464
3959,3.473,190.45,19,284.5,0.7519
3960,3.473,190.45,20,284.5,0.7589
3961,3.473,190.45,21,284.5,0.7686
3962,3.473,190.45,22,284.5,0.7779
3963,3.473,190.45,23,284.5,0.789
3964,3.473,190.45,24,284.5,0.8025
3965,3.473,190.45,25,284.5,0.8136
3966,3.473,190.45,26,284.5,0.8264
3967,3.473,190.45,27,284.5,0.8402
3968,3.473,190.45,28.11,284.5,0.856
3969,3.473,190.45,8,306,0.8614
3970,3.473,190.45,9,306,0.8512
3971,3.473,190.45,10,306,0.8431
3972,3.473,190.45,11,306,0.8344
3973,3.473,190.45,12,306,0.8283
3974,3.473,190.45,13,306,0.8215
3975,3.473,190.45,14,306,0.8163
3976,3.473,190.45,15,306,0.812
3977,3.473,190.45,16,306,0.8101
3978,3.473,190.45,17,306,0.8095
3979,3.473,190.45,18,306,0.8112
3980,3.473,190.45,19,306,0.8145
3981,3.473,190.45,20,306,0.8195
3982,3.473,190.45,21,306,0.825
3983,3.473,190.45,22,306,0.831
3984,3.473,190.45,23,306,0.8377
3985,3.473,190.45,24,306,0.8465
3986,3.473,190.45,25,306,0.8548
3987,3.473,190.45,26,306,0.8644
3988,3.473,190.45,27,306,0.8749
3989,3.473,190.45,28.11,306,0.8875
3990,3.473,190.45,8,328,0.8987
3991,3.473,190.45,9,328,0.8903
3992,3.473,190.45,10,328,0.8842
3993,3.473,190.45,11,328,0.8776
3994,3.473,190.45,12,328,0.8731
3995,3.473,190.45,13,328,0.8695
3996,3.473,190.45,14,328,0.8654
3997,3.473,190.45,15,328,0.8635
3998,3.473,190.45,16,328,0.8626
3999,3.473,190.45,17,328,0.8627
4000,3.473,190.45,18,328,0.8626
4001,3.473,190.45,19,328,0.8643
4002,3.473,190.45,20,328,0.8691
4003,3.473,190.45,21,328,0.872
4004,3.473,190.45,22,328,0.8779
4005,3.473,190.45,23,328,0.8835
4006,3.473,190.45,24,328,0.8899
4007,3.473,190.45,25,328,0.8955
4008,3.473,190.45,26,328,0.9027
4009,3.473,190.45,27,328,0.9119
4010,3.473,190.45,28.11,328,0.9223
4011,3.473,190.45,8,350,0.9359
4012,3.473,190.45,9,350,0.9309
4013,3.473,190.45,10,350,0.927
4014,3.473,190.45,11,350,0.9238
4015,3.473,190.45,12,350,0.9214
4016,3.473,190.45,13,350,0.919
4017,3.473,190.45,14,350,0.9175
4018,3.473,190.45,15,350,0.915
4019,3.473,190.45,16,350,0.9136
4020,3.473,190.45,17,350,0.9131
4021,3.473,190.45,18,350,0.913
4022,3.473,190.45,19,350,0.9134
4023,3.473,190.45,20,350,0.9162
4024,3.473,190.45,21,350,0.9192
4025,3.473,190.45,22,350,0.9222
4026,3.473,190.45,23,350,0.927
4027,3.473,190.45,24,350,0.9321
4028,3.473,190.45,25,350,0.9371
4029,3.473,190.45,26,350,0.9424
4030,3.473,190.45,27,350,0.95
4031,3.473,190.45,28.11,350,0.9592
4032,3.473,190.45,8,371.1,0.9629
4033,3.473,190.45,9,371.1,0.9599
4034,3.473,190.45,10,371.1,0.9571
4035,3.473,190.45,11,371.1,0.9558
4036,3.473,190.45,12,371.1,0.9535
4037,3.473,190.45,13,371.1,0.9519
4038,3.473,190.45,14,371.1,0.9498
4039,3.473,190.45,15,371.1,0.9478
4040,3.473,190.45,16,371.1,0.947
4041,3.473,190.45,17,371.1,0.9478
4042,3.473,190.45,18,371.1,0.9484
4043,3.473,190.45,19,371.1,0.9501
4044,3.473,190.45,20,371.1,0.9517
4045,3.473,190.45,21,371.1,0.9548
4046,3.473,190.45,22,371.1,0.9566
4047,3.473,190.45,23,371.1,0.9604
4048,3.473,190.45,24,371.1,0.9628
4049,3.473,190.45,25,371.1,0.9672
4050,3.473,190.45,26,371.1,0.9716
4051,3.473,190.45,27,371.1,0.9769
4052,3.473,190.45,28.11,371.1,0.9846
4053,5.027,197.831,8,292,0.866
4054,5.027,197.831,9,292,0.8543
4055,5.027,197.831,10,292,0.8442
4056,5.027,197.831,11,292,0.8339
4057,5.027,197.831,12,292,0.8253
4058,5.027,197.831,13,292,0.8153
4059,5.027,197.831,14,292,0.808
4060,5.027,197.831,15,292,0.8045
4061,5.027,197.831,16,292,0.8024
4062,5.027,197.831,17,292,0.8016
4063,5.027,197.831,18,292,0.8018
4064,5.027,197.831,19,292,0.804
4065,5.027,197.831,20,292,0.8096
4066,5.027,197.831,21,292,0.8137
4067,5.027,197.831,22,292,0.8212
4068,5.027,197.831,23,292,0.8288
4069,5.027,197.831,24,292,0.8367
4070,5.027,197.831,25,292,0.8459
4071,5.027,197.831,26,292,0.8569
4072,5.027,197.831,27,292,0.8672
4073,5.027,197.831,28,292,0.8777
4074,5.027,197.831,28.84,292,0.8871
4075,5.027,197.831,8,312,0.9106
4076,5.027,197.831,9,312,0.9018
4077,5.027,197.831,10,312,0.8942
4078,5.027,197.831,11,312,0.8845
4079,5.027,197.831,12,312,0.8777
4080,5.027,197.831,13,312,0.8729
4081,5.027,197.831,14,312,0.868
4082,5.027,197.831,15,312,0.8655
4083,5.027,197.831,16,312,0.8638
4084,5.027,197.831,17,312,0.8629
4085,5.027,197.831,18,312,0.8623
4086,5.027,197.831,19,312,0.8638
4087,5.027,197.831,20,312,0.8659
4088,5.027,197.831,21,312,0.87
4089,5.027,197.831,22,312,0.8738
4090,5.027,197.831,23,312,0.8794
4091,5.027,197.831,24,312,0.8851
4092,5.027,197.831,25,312,0.8908
4093,5.027,197.831,26,312,0.8998
4094,5.027,197.831,27,312,0.9072
4095,5.027,197.831,28,312,0.9164
4096,5.027,197.831,28.84,312,0.9252
4097,5.027,197.831,8,330,0.9473
4098,5.027,197.831,9,330,0.9406
4099,5.027,197.831,10,330,0.9344
4100,5.027,197.831,11,330,0.9267
4101,5.027,197.831,12,330,0.9228
4102,5.027,197.831,13,330,0.9182
4103,5.027,197.831,14,330,0.9137
4104,5.027,197.831,15,330,0.9102
4105,5.027,197.831,16,330,0.9083
4106,5.027,197.831,17,330,0.907
4107,5.027,197.831,18,330,0.9057
4108,5.027,197.831,19,330,0.9074
4109,5.027,197.831,20,330,0.9073
4110,5.027,197.831,21,330,0.9086
4111,5.027,197.831,22,330,0.9117
4112,5.027,197.831,23,330,0.9163
4113,5.027,197.831,24,330,0.9205
4114,5.027,197.831,25,330,0.9265
4115,5.027,197.831,26,330,0.9329
4116,5.027,197.831,27,330,0.9389
4117,5.027,197.831,28,330,0.9449
4118,5.027,197.831,28.84,330,0.9502
4119,5.027,197.831,8,351,0.9705
4120,5.027,197.831,9,351,0.9671
4121,5.027,197.831,10,351,0.9638
4122,5.027,197.831,11,351,0.9615
4123,5.027,197.831,12,351,0.9568
4124,5.027,197.831,13,351,0.9543
4125,5.027,197.831,14,351,0.9507
4126,5.027,197.831,15,351,0.9485
4127,5.027,197.831,16,351,0.9473
4128,5.027,197.831,17,351,0.9477
4129,5.027,197.831,18,351,0.9482
4130,5.027,197.831,19,351,0.9474
4131,5.027,197.831,20,351,0.9499
4132,5.027,197.831,21,351,0.9499
4133,5.027,197.831,22,351,0.9527
4134,5.027,197.831,23,351,0.9543
4135,5.027,197.831,24,351,0.9583
4136,5.027,197.831,25,351,0.9633
4137,5.027,197.831,26,351,0.967
4138,5.027,197.831,27,351,0.9725
4139,5.027,197.831,28,351,0.9771
4140,5.027,197.831,28.84,351,0.9822
4141,5.027,197.831,8,370.3,0.9871
4142,5.027,197.831,9,370.3,0.9857
4143,5.027,197.831,10,370.3,0.984
4144,5.027,197.831,11,370.3,0.9827
4145,5.027,197.831,12,370.3,0.9815
4146,5.027,197.831,13,370.3,0.9799
4147,5.027,197.831,14,370.3,0.9799
4148,5.027,197.831,15,370.3,0.9782
4149,5.027,197.831,16,370.3,0.9779
4150,5.027,197.831,17,370.3,0.9776
4151,5.027,197.831,18,370.3,0.9776
4152,5.027,197.831,19,370.3,0.9787
4153,5.027,197.831,20,370.3,0.9791
4154,5.027,197.831,21,370.3,0.9813
4155,5.027,197.831,22,370.3,0.9826
4156,5.027,197.831,23,370.3,0.9838
4157,5.027,197.831,24,370.3,0.987
4158,5.027,197.831,25,370.3,0.9903
4159,5.027,197.831,26,370.3,0.9952
4160,5.027,197.831,27,370.3,0.9989
4161,5.027,197.831,28,370.3,1.0047
4162,5.027,197.831,28.84,370.3,1.0091
4163,4.727,197.529,8,285,0.7986
4164,4.727,197.529,9,285,0.786
4165,4.727,197.529,10,285,0.7709
4166,4.727,197.529,11,285,0.757
4167,4.727,197.529,12,285,0.747
4168,4.727,197.529,13,285,0.739
4169,4.727,197.529,14,285,0.7309
4170,4.727,197.529,15,285,0.728
4171,4.727,197.529,16,285,0.727
4172,4.727,197.529,17,285,0.729
4173,4.727,197.529,18,285,0.734
4174,4.727,197.529,19,285,0.7416
4175,4.727,197.529,20,285,0.7505
4176,4.727,197.529,21,285,0.7592
4177,4.727,197.529,22,285,0.7693
4178,4.727,197.529,23,285,0.7799
4179,4.727,197.529,24,285,0.7913
4180,4.727,197.529,25,285,0.802
4181,4.727,197.529,26,285,0.8162
4182,4.727,197.529,27,285,0.8284
4183,4.727,197.529,28,285,0.8419
4184,4.727,197.529,29,285,0.8559
4185,4.727,197.529,30.35,285,0.876
4186,4.727,197.529,8,309,0.8551
4187,4.727,197.529,9,309,0.846
4188,4.727,197.529,10,309,0.8377
4189,4.727,197.529,11,309,0.8309
4190,4.727,197.529,12,309,0.8262
4191,4.727,197.529,13,309,0.8204
4192,4.727,197.529,14,309,0.8155
4193,4.727,197.529,15,309,0.8131
4194,4.727,197.529,16,309,0.8115
4195,4.727,197.529,17,309,0.8112
4196,4.727,197.529,18,309,0.8124
4197,4.727,197.529,19,309,0.8149
4198,4.727,197.529,20,309,0.818
4199,4.727,197.529,21,309,0.8241
4200,4.727,197.529,22,309,0.8294
4201,4.727,197.529,23,309,0.8356
4202,4.727,197.529,24,309,0.8432
4203,4.727,197.529,25,309,0.8516
4204,4.727,197.529,26,309,0.8617
4205,4.727,197.529,27,309,0.8712
4206,4.727,197.529,28,309,0.8823
4207,4.727,197.529,29,309,0.8932
4208,4.727,197.529,30.35,309,0.9095
4209,4.727,197.529,8,331,0.8978
4210,4.727,197.529,9,331,0.8917
4211,4.727,197.529,10,331,0.8873
4212,4.727,197.529,11,331,0.8812
4213,4.727,197.529,12,331,0.8769
4214,4.727,197.529,13,331,0.8738
4215,4.727,197.529,14,331,0.87
4216,4.727,197.529,15,331,0.868
4217,4.727,197.529,16,331,0.8663
4218,4.727,197.529,17,331,0.8649
4219,4.727,197.529,18,331,0.865
4220,4.727,197.529,19,331,0.8656
4221,4.727,197.529,20,331,0.8684
4222,4.727,197.529,21,331,0.8709
4223,4.727,197.529,22,331,0.8742
4224,4.727,197.529,23,331,0.8779
4225,4.727,197.529,24,331,0.8845
4226,4.727,197.529,25,331,0.8902
4227,4.727,197.529,26,331,0.8975
4228,4.727,197.529,27,331,0.906
4229,4.727,197.529,28,331,0.9131
4230,4.727,197.529,29,331,0.9217
4231,4.727,197.529,30.35,331,0.9353
4232,4.727,197.529,8,353,0.9345
4233,4.727,197.529,9,353,0.9288
4234,4.727,197.529,10,353,0.9235
4235,4.727,197.529,11,353,0.919
4236,4.727,197.529,12,353,0.915
4237,4.727,197.529,13,353,0.9121
4238,4.727,197.529,14,353,0.9106
4239,4.727,197.529,15,353,0.9089
4240,4.727,197.529,16,353,0.908
4241,4.727,197.529,17,353,0.9084
4242,4.727,197.529,18,353,0.9086
4243,4.727,197.529,19,353,0.9092
4244,4.727,197.529,20,353,0.9112
4245,4.727,197.529,21,353,0.9126
4246,4.727,197.529,22,353,0.9158
4247,4.727,197.529,23,353,0.9181
4248,4.727,197.529,24,353,0.9232
4249,4.727,197.529,25,353,0.9284
4250,4.727,197.529,26,353,0.9342
4251,4.727,197.529,27,353,0.9402
4252,4.727,197.529,28,353,0.9467
4253,4.727,197.529,29,353,0.9534
4254,4.727,197.529,30.35,353,0.9647
4255,4.727,197.529,8,373.3,0.9587
4256,4.727,197.529,9,373.3,0.9536
4257,4.727,197.529,10,373.3,0.9496
4258,4.727,197.529,11,373.3,0.9463
4259,4.727,197.529,12,373.3,0.9442
4260,4.727,197.529,13,373.3,0.9421
4261,4.727,197.529,14,373.3,0.9404
4262,4.727,197.529,15,373.3,0.9384
4263,4.727,197.529,16,373.3,0.9389
4264,4.727,197.529,17,373.3,0.9394
4265,4.727,197.529,18,373.3,0.9395
4266,4.727,197.529,19,373.3,0.9398
4267,4.727,197.529,20,373.3,0.9422
4268,4.727,197.529,21,373.3,0.9437
4269,4.727,197.529,22,373.3,0.9466
4270,4.727,197.529,23,373.3,0.949
4271,4.727,197.529,24,373.3,0.9525
4272,4.727,197.529,25,373.3,0.9572
4273,4.727,197.529,26,373.3,0.9618
4274,4.727,197.529,27,373.3,0.9663
4275,4.727,197.529,28,373.3,0.9717
4276,4.727,197.529,29,373.3,0.9792
4277,4.727,197.529,30.35,373.3,0.989
4278,5.558,200.776,8,304,0.8767
4279,5.558,200.776,9,304,0.8668
4280,5.558,200.776,10,304,0.8569
4281,5.558,200.776,11,304,0.8481
4282,5.558,200.776,12,304,0.8412
4283,5.558,200.776,13,304,0.8331
4284,5.558,200.776,14,304,0.8281
4285,5.558,200.776,15,304,0.8245
4286,5.558,200.776,16,304,0.8223
4287,5.558,200.776,17,304,0.8208
4288,5.558,200.776,18,304,0.8216
4289,5.558,200.776,19,304,0.824
4290,5.558,200.776,20,304,0.8272
4291,5.558,200.776,21,304,0.8335
4292,5.558,200.776,22,304,0.8406
4293,5.558,200.776,23,304,0.8483
4294,5.558,200.776,24,304,0.8555
4295,5.558,200.776,25,304,0.8642
4296,5.558,200.776,26,304,0.8745
4297,5.558,200.776,27,304,0.8849
4298,5.558,200.776,28,304,0.8954
4299,5.558,200.776,29.01,304,0.9068
4300,5.558,200.776,8,321,0.9097
4301,5.558,200.776,9,321,0.9015
4302,5.558,200.776,10,321,0.8954
4303,5.558,200.776,11,321,0.8881
4304,5.558,200.776,12,321,0.8821
4305,5.558,200.776,13,321,0.8777
4306,5.558,200.776,14,321,0.8709
4307,5.558,200.776,15,321,0.8691
