time,PC,TC,P,T,Z
2524,5.012,199.253,25,350.5,0.9161
2525,5.012,199.253,26.69,350.5,0.9275
2526,5.012,199.253,9,360.2,0.9116
2527,5.012,199.253,10,360.2,0.9055
2528,5.012,199.253,11,360.2,0.9022
2529,5.012,199.253,12,360.2,0.8991
2530,5.012,199.253,13,360.2,0.8973
2531,5.012,199.253,14,360.2,0.8956
2532,5.012,199.253,15,360.2,0.8944
2533,5.012,199.253,16,360.2,0.8935
2534,5.012,199.253,17,360.2,0.894
2535,5.012,199.253,18,360.2,0.8963
2536,5.012,199.253,19,360.2,0.8987
2537,5.012,199.253,20,360.2,0.9015
2538,5.012,199.253,21,360.2,0.906
2539,5.012,199.253,22,360.2,0.9106
2540,5.012,199.253,23,360.2,0.9157
2541,5.012,199.253,24,360.2,0.9209
2542,5.012,199.253,25,360.2,0.9269
2543,5.012,199.253,26.69,360.2,0.9385
2544,4.886,196.825,5.839,355.9,0.947
2545,4.886,196.825,9,355.9,0.9221
2546,4.886,196.825,10,355.9,0.9155
2547,4.886,196.825,11,355.9,0.9098
2548,4.886,196.825,12,355.9,0.9062
2549,4.886,196.825,13,355.9,0.9038
2550,4.886,196.825,14,355.9,0.9023
2551,4.886,196.825,15,355.9,0.9016
2552,4.886,196.825,16,355.9,0.901
2553,4.886,196.825,17,355.9,0.9024
2554,4.886,196.825,18,355.9,0.9043
2555,4.886,196.825,19,355.9,0.9071
2556,4.886,196.825,20,355.9,0.9111
2557,4.886,196.825,21,355.9,0.9152
2558,4.886,196.825,22,355.9,0.92
2559,4.886,196.825,23,355.9,0.9255
2560,4.886,196.825,24,355.9,0.9312
2561,4.886,196.825,25,355.9,0.9368
2562,4.886,196.825,26,355.9,0.9424
2563,4.886,196.825,27.04,355.9,0.9489
2564,4.886,196.825,8.4,344,0.9121
2565,4.886,196.825,9,344,0.9088
2566,4.886,196.825,10,344,0.9025
2567,4.886,196.825,11,344,0.8974
2568,4.886,196.825,12,344,0.8927
2569,4.886,196.825,13,344,0.8891
2570,4.886,196.825,14,344,0.8869
2571,4.886,196.825,15,344,0.8856
2572,4.886,196.825,16,344,0.885
2573,4.886,196.825,17,344,0.8865
2574,4.886,196.825,18,344,0.8876
2575,4.886,196.825,19,344,0.89
2576,4.886,196.825,20,344,0.8934
2577,4.886,196.825,21,344,0.8962
2578,4.886,196.825,22,344,0.9015
2579,4.886,196.825,23,344,0.9067
2580,4.886,196.825,24,344,0.912
2581,4.886,196.825,25,344,0.9186
2582,4.886,196.825,26,344,0.9253
2583,4.886,196.825,27.04,344,0.9324
2584,4.886,196.825,9.9,334.1,0.8888
2585,4.886,196.825,10,334.1,0.8872
2586,4.886,196.825,11,334.1,0.8811
2587,4.886,196.825,12,334.1,0.877
2588,4.886,196.825,13,334.1,0.8726
2589,4.886,196.825,14,334.1,0.8701
2590,4.886,196.825,15,334.1,0.8688
2591,4.886,196.825,16,334.1,0.8685
2592,4.886,196.825,17,334.1,0.8695
2593,4.886,196.825,18,334.1,0.8711
2594,4.886,196.825,19,334.1,0.8735
2595,4.886,196.825,20,334.1,0.8762
2596,4.886,196.825,21,334.1,0.8806
2597,4.886,196.825,22,334.1,0.8852
2598,4.886,196.825,23,334.1,0.8898
2599,4.886,196.825,24,334.1,0.8959
2600,4.886,196.825,25,334.1,0.9021
2601,4.886,196.825,26,334.1,0.9096
2602,4.886,196.825,27.04,334.1,0.9183
2603,4.886,196.825,11,324.5,0.8663
2604,4.886,196.825,12,324.5,0.8614
2605,4.886,196.825,13,324.5,0.8573
2606,4.886,196.825,14,324.5,0.8553
2607,4.886,196.825,15,324.5,0.8545
2608,4.886,196.825,16,324.5,0.8539
2609,4.886,196.825,17,324.5,0.8545
2610,4.886,196.825,18,324.5,0.856
2611,4.886,196.825,19,324.5,0.8589
2612,4.886,196.825,20,324.5,0.8621
2613,4.886,196.825,21,324.5,0.8664
2614,4.886,196.825,22,324.5,0.8709
2615,4.886,196.825,23,324.5,0.8772
2616,4.886,196.825,24,324.5,0.8848
2617,4.886,196.825,25,324.5,0.8924
2618,4.886,196.825,26,324.5,0.901
2619,4.886,196.825,27.04,324.5,0.9108
2620,4.68,192.449,7,305.4,0.8699
2621,4.68,192.449,8,305.4,0.8571
2622,4.68,192.449,9,305.4,0.8458
2623,4.68,192.449,10,305.4,0.8354
2624,4.68,192.449,11,305.4,0.8268
2625,4.68,192.449,12,305.4,0.8195
2626,4.68,192.449,13,305.4,0.8143
2627,4.68,192.449,14,305.4,0.8103
2628,4.68,192.449,15,305.4,0.8069
2629,4.68,192.449,16,305.4,0.8047
2630,4.68,192.449,17,305.4,0.804
2631,4.68,192.449,18,305.4,0.8047
2632,4.68,192.449,19,305.4,0.807
2633,4.68,192.449,20,305.4,0.8107
2634,4.68,192.449,21,305.4,0.8163
2635,4.68,192.449,22,305.4,0.8231
2636,4.68,192.449,23,305.4,0.8303
2637,4.68,192.449,24.4,305.4,0.8414
2638,4.68,192.449,7,317.5,0.8867
2639,4.68,192.449,8,317.5,0.8752
2640,4.68,192.449,9,317.5,0.8656
2641,4.68,192.449,10,317.5,0.8572
2642,4.68,192.449,11,317.5,0.8507
2643,4.68,192.449,12,317.5,0.8449
2644,4.68,192.449,13,317.5,0.8393
2645,4.68,192.449,14,317.5,0.8353
2646,4.68,192.449,15,317.5,0.8325
2647,4.68,192.449,16,317.5,0.8317
2648,4.68,192.449,17,317.5,0.8315
2649,4.68,192.449,18,317.5,0.8328
2650,4.68,192.449,19,317.5,0.8352
2651,4.68,192.449,20,317.5,0.8378
2652,4.68,192.449,21,317.5,0.8417
2653,4.68,192.449,22,317.5,0.8468
2654,4.68,192.449,23,317.5,0.8525
2655,4.68,192.449,24.4,317.5,0.8622
2656,4.68,192.449,8,328.5,0.8902
2657,4.68,192.449,9,328.5,0.8799
2658,4.68,192.449,10,328.5,0.8725
2659,4.68,192.449,11,328.5,0.8673
2660,4.68,192.449,12,328.5,0.8625
2661,4.68,192.449,13,328.5,0.8589
2662,4.68,192.449,14,328.5,0.8559
2663,4.68,192.449,15,328.5,0.8539
2664,4.68,192.449,16,328.5,0.8529
2665,4.68,192.449,17,328.5,0.8527
2666,4.68,192.449,18,328.5,0.8535
2667,4.68,192.449,19,328.5,0.8553
2668,4.68,192.449,20,328.5,0.8574
2669,4.68,192.449,21,328.5,0.8614
2670,4.68,192.449,22,328.5,0.8654
2671,4.68,192.449,23,328.5,0.8699
2672,4.68,192.449,24.4,328.5,0.8785
2673,4.68,192.449,8,338.5,0.8966
2674,4.68,192.449,9,338.5,0.8861
2675,4.68,192.449,10,338.5,0.8792
2676,4.68,192.449,11,338.5,0.8742
2677,4.68,192.449,12,338.5,0.8704
2678,4.68,192.449,13,338.5,0.8678
2679,4.68,192.449,14,338.5,0.8658
2680,4.68,192.449,15,338.5,0.8651
2681,4.68,192.449,16,338.5,0.8649
2682,4.68,192.449,17,338.5,0.8662
2683,4.68,192.449,18,338.5,0.8678
2684,4.68,192.449,19,338.5,0.8699
2685,4.68,192.449,20,338.5,0.8728
2686,4.68,192.449,21,338.5,0.8765
2687,4.68,192.449,22,338.5,0.8811
2688,4.68,192.449,23,338.5,0.8858
2689,4.68,192.449,24.4,338.5,0.8942
2690,4.68,192.449,8,348,0.9045
2691,4.68,192.449,9,348,0.8952
2692,4.68,192.449,10,348,0.8884
2693,4.68,192.449,11,348,0.8838
2694,4.68,192.449,12,348,0.8808
2695,4.68,192.449,13,348,0.8783
2696,4.68,192.449,14,348,0.8772
2697,4.68,192.449,15,348,0.8766
2698,4.68,192.449,16,348,0.8772
2699,4.68,192.449,17,348,0.8781
2700,4.68,192.449,18,348,0.8799
2701,4.68,192.449,19,348,0.8822
2702,4.68,192.449,20,348,0.8857
2703,4.68,192.449,21,348,0.8894
2704,4.68,192.449,22,348,0.8944
2705,4.68,192.449,23,348,0.8987
2706,4.68,192.449,24.4,348,0.9072
2707,6.527,207.713,7,332,0.892
2708,6.527,207.713,8,332,0.8815
2709,6.527,207.713,9,332,0.8726
2710,6.527,207.713,10,332,0.8654
2711,6.527,207.713,11,332,0.8588
2712,6.527,207.713,12,332,0.8532
2713,6.527,207.713,13,332,0.8494
2714,6.527,207.713,14,332,0.8472
2715,6.527,207.713,15,332,0.8459
2716,6.527,207.713,16,332,0.8462
2717,6.527,207.713,17,332,0.847
2718,6.527,207.713,18,332,0.8487
2719,6.527,207.713,19,332,0.851
2720,6.527,207.713,20,332,0.8542
2721,6.527,207.713,21,332,0.858
2722,6.527,207.713,22,332,0.8627
2723,6.527,207.713,23,332,0.8687
2724,6.527,207.713,24.214,332,0.877
2725,6.527,207.713,7,341,0.9034
2726,6.527,207.713,8,341,0.894
2727,6.527,207.713,9,341,0.8871
2728,6.527,207.713,10,341,0.8806
2729,6.527,207.713,11,341,0.8749
2730,6.527,207.713,12,341,0.8703
2731,6.527,207.713,13,341,0.8662
2732,6.527,207.713,14,341,0.8639
2733,6.527,207.713,15,341,0.8621
2734,6.527,207.713,16,341,0.8615
2735,6.527,207.713,17,341,0.862
2736,6.527,207.713,18,341,0.8632
2737,6.527,207.713,19,341,0.8656
2738,6.527,207.713,20,341,0.8686
2739,6.527,207.713,21,341,0.8723
2740,6.527,207.713,22,341,0.8766
2741,6.527,207.713,23,341,0.882
2742,6.527,207.713,24.214,341,0.8893
2743,6.527,207.713,7,350,0.9086
2744,6.527,207.713,8,350,0.8985
2745,6.527,207.713,9,350,0.8924
2746,6.527,207.713,10,350,0.8874
2747,6.527,207.713,11,350,0.8827
2748,6.527,207.713,12,350,0.8786
2749,6.527,207.713,13,350,0.8756
2750,6.527,207.713,14,350,0.8735
2751,6.527,207.713,15,350,0.872
2752,6.527,207.713,16,350,0.8717
2753,6.527,207.713,17,350,0.8728
2754,6.527,207.713,18,350,0.8744
2755,6.527,207.713,19,350,0.8767
2756,6.527,207.713,20,350,0.8794
2757,6.527,207.713,21,350,0.8828
2758,6.527,207.713,22,350,0.8869
2759,6.527,207.713,23,350,0.8914
2760,6.527,207.713,24.214,350,0.8983
2761,6.527,207.713,8,360,0.9155
2762,6.527,207.713,9,360,0.9067
2763,6.527,207.713,10,360,0.8998
2764,6.527,207.713,11,360,0.8947
2765,6.527,207.713,12,360,0.8906
2766,6.527,207.713,13,360,0.8884
2767,6.527,207.713,14,360,0.8871
2768,6.527,207.713,15,360,0.887
2769,6.527,207.713,16,360,0.8868
2770,6.527,207.713,17,360,0.8876
2771,6.527,207.713,18,360,0.8892
2772,6.527,207.713,19,360,0.8911
2773,6.527,207.713,20,360,0.8934
2774,6.527,207.713,21,360,0.8968
2775,6.527,207.713,22,360,0.9012
2776,6.527,207.713,23,360,0.906
2777,6.527,207.713,24.214,360,0.9132
2778,3.5,180.339,13.37,356.5,0.9001
2779,3.5,180.339,14,356.5,0.8992
2780,3.5,180.339,15,356.5,0.8985
2781,3.5,180.339,16,356.5,0.8989
2782,3.5,180.339,17,356.5,0.9
2783,3.5,180.339,18,356.5,0.9017
2784,3.5,180.339,19,356.5,0.9046
2785,3.5,180.339,20,356.5,0.9077
2786,3.5,180.339,21,356.5,0.9114
2787,3.5,180.339,22,356.5,0.9161
2788,3.5,180.339,23,356.5,0.9208
2789,3.5,180.339,23.71,356.5,0.9248
2790,3.5,180.339,15.2,345,0.884
2791,3.5,180.339,16,345,0.8842
2792,3.5,180.339,17,345,0.8854
2793,3.5,180.339,18,345,0.8871
2794,3.5,180.339,19,345,0.8894
2795,3.5,180.339,20,345,0.8923
2796,3.5,180.339,21,345,0.8956
2797,3.5,180.339,22,345,0.9006
2798,3.5,180.339,23,345,0.9057
2799,3.5,180.339,23.71,345,0.9102
2800,3.5,180.339,16.9,334,0.8672
2801,3.5,180.339,17,334,0.8673
2802,3.5,180.339,18,334,0.8685
2803,3.5,180.339,19,334,0.8713
2804,3.5,180.339,20,334,0.8748
2805,3.5,180.339,21,334,0.8791
2806,3.5,180.339,22,334,0.8848
2807,3.5,180.339,23,334,0.8907
2808,3.5,180.339,23.71,334,0.8954
2809,5.045,197.839,8,326.5,0.8607
2810,5.045,197.839,9,326.5,0.8518
2811,5.045,197.839,10,326.5,0.8452
2812,5.045,197.839,11,326.5,0.8405
2813,5.045,197.839,12,326.5,0.8372
2814,5.045,197.839,13,326.5,0.834
2815,5.045,197.839,14,326.5,0.8325
2816,5.045,197.839,15,326.5,0.8314
2817,5.045,197.839,16,326.5,0.8316
2818,5.045,197.839,17,326.5,0.8333
2819,5.045,197.839,18,326.5,0.8356
2820,5.045,197.839,19,326.5,0.8384
2821,5.045,197.839,20,326.5,0.8427
2822,5.045,197.839,21,326.5,0.8475
2823,5.045,197.839,22,326.5,0.8533
2824,5.045,197.839,23,326.5,0.8598
2825,5.045,197.839,24.129,326.5,0.8688
2826,5.045,197.839,8,335,0.8662
2827,5.045,197.839,9,335,0.8581
2828,5.045,197.839,10,335,0.8534
2829,5.045,197.839,11,335,0.85
2830,5.045,197.839,12,335,0.8474
2831,5.045,197.839,13,335,0.846
2832,5.045,197.839,14,335,0.845
2833,5.045,197.839,15,335,0.845
2834,5.045,197.839,16,335,0.8461
2835,5.045,197.839,17,335,0.8485
2836,5.045,197.839,18,335,0.8513
2837,5.045,197.839,19,335,0.8549
2838,5.045,197.839,20,335,0.8594
2839,5.045,197.839,21,335,0.864
2840,5.045,197.839,22,335,0.8702
2841,5.045,197.839,23,335,0.8772
2842,5.045,197.839,24.129,335,0.8846
2843,5.045,197.839,8,346.5,0.8721
2844,5.045,197.839,9,346.5,0.8669
2845,5.045,197.839,10,346.5,0.863
2846,5.045,197.839,11,346.5,0.8604
2847,5.045,197.839,12,346.5,0.8589
2848,5.045,197.839,13,346.5,0.8578
2849,5.045,197.839,14,346.5,0.8576
2850,5.045,197.839,15,346.5,0.8581
2851,5.045,197.839,16,346.5,0.8595
2852,5.045,197.839,17,346.5,0.8616
2853,5.045,197.839,18,346.5,0.8648
2854,5.045,197.839,19,346.5,0.8678
2855,5.045,197.839,20,346.5,0.8717
2856,5.045,197.839,21,346.5,0.8772
2857,5.045,197.839,22,346.5,0.8824
2858,5.045,197.839,23,346.5,0.8887
2859,5.045,197.839,24.129,346.5,0.8959
2860,5.045,197.839,8,356.5,0.8842
2861,5.045,197.839,9,356.5,0.8786
2862,5.045,197.839,10,356.5,0.8746
2863,5.045,197.839,11,356.5,0.8722
2864,5.045,197.839,12,356.5,0.8707
2865,5.045,197.839,13,356.5,0.8701
2866,5.045,197.839,14,356.5,0.8703
2867,5.045,197.839,15,356.5,0.8709
2868,5.045,197.839,16,356.5,0.8722
2869,5.045,197.839,17,356.5,0.8742
2870,5.045,197.839,18,356.5,0.8772
2871,5.045,197.839,19,356.5,0.8806
2872,5.045,197.839,20,356.5,0.8844
2873,5.045,197.839,21,356.5,0.8896
2874,5.045,197.839,22,356.5,0.8946
2875,5.045,197.839,23,356.5,0.9003
2876,5.045,197.839,24.129,356.5,0.9077
2877,4.066,188.688,11.234,358,0.8912
2878,4.066,188.688,12,358,0.8876
2879,4.066,188.688,13,358,0.8843
2880,4.066,188.688,14,358,0.8816
2881,4.066,188.688,15,358,0.8802
2882,4.066,188.688,16,358,0.8802
2883,4.066,188.688,17,358,0.8805
2884,4.066,188.688,18,358,0.8821
2885,4.066,188.688,19,358,0.8842
2886,4.066,188.688,20,358,0.8868
2887,4.066,188.688,21,358,0.8905
2888,4.066,188.688,22,358,0.8949
2889,4.066,188.688,23.64,358,0.904
2890,4.066,188.688,13.75,344,0.8643
2891,4.066,188.688,14,344,0.8637
2892,4.066,188.688,15,344,0.8624
2893,4.066,188.688,16,344,0.8625
2894,4.066,188.688,17,344,0.8628
2895,4.066,188.688,18,344,0.8643
2896,4.066,188.688,19,344,0.8666
2897,4.066,188.688,20,344,0.869
2898,4.066,188.688,21,344,0.8721
2899,4.066,188.688,22,344,0.8761
2900,4.066,188.688,23.64,344,0.886
2901,4.066,188.688,15.68,330.1,0.8383
2902,4.066,188.688,16,330.1,0.8378
2903,4.066,188.688,17,330.1,0.8383
2904,4.066,188.688,18,330.1,0.8396
2905,4.066,188.688,19,330.1,0.8419
2906,4.066,188.688,20,330.1,0.8447
2907,4.066,188.688,21,330.1,0.8485
2908,4.066,188.688,22,330.1,0.8537
2909,4.066,188.688,23.64,330.1,0.8647
2910,4.738,193.508,8,331.3,0.8803
2911,4.738,193.508,9,331.3,0.8729
2912,4.738,193.508,10,331.3,0.8661
2913,4.738,193.508,11,331.3,0.8615
